"","description","score","File","Source","AnimalScore","AnimalInd","Specificity","Count","SelectionMetric"
"2081","organism",0.70318085,"Oncifelis geoffroyi BP 22000 14-05-05 3732-13.JPG","google",0.466562075609779,NA,0.638516532644523,34,1.50781991873896
"2082","tail",0.6950162,"Oncifelis geoffroyi BP 22000 14-05-05 3732-13.JPG","google",0.518842195424346,NA,0.59334936267271,32,1.48658719972211
"2083","carnivoran",0.6882159,"Oncifelis geoffroyi BP 22000 14-05-05 3732-13.JPG","google",0,NA,0.5,27,1.30156885897299
"2084","tiger",0.6623544,"Oncifelis geoffroyi BP 22000 14-05-05 3732-13.JPG","google",0.454780327084431,NA,0.656103467495449,8,1.47063375457816
"2085","fauna",0.91909236,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-30.JPG","google",0.463924963218457,NA,0.566901380748625,119,1.78723745614921
"2086","wildlife",0.70420325,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-30.JPG","google",0.499809648512766,NA,0.577453955179498,264,1.47613883926691
"2087","organism",0.65096134,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-30.JPG","google",0.466562075609779,NA,0.638516532644523,34,1.42949065373896
"2088","invertebrate",0.5843944,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-30.JPG","google",0.482708646355564,NA,0.58304720986986,5,1.33351372607382
"2089","grass",0.5663057,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-30.JPG","google",0.426373306438296,NA,0.578727774844713,111,1.25490734398946
"2090","carnivoran",0.55350864,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-30.JPG","google",0,NA,0.5,27,1.09950796897299
"2091","cat",0.9821841,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-31.JPG","google",0.923642675604657,NA,0.859507018283396,126,2.14284903610661
"2092","small to medium sized cats",0.9237423,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-31.JPG","google",0.917390829951251,NA,0.904353632263623,17,2.09139153612326
"2093","cat like mammal",0.9158775,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-31.JPG","google",0.923642675604657,NA,0.859507018283396,33,2.05188819363843
"2094","fauna",0.8887231,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-31.JPG","google",0.463924963218457,NA,0.566901380748625,119,1.74168356614921
"2095","whiskers",0.80786014,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-31.JPG","google",0.655405369951419,NA,0.712627487354809,10,1.76357807276694
"2096","carnivoran",0.5683924,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-31.JPG","google",0,NA,0.5,27,1.12183360897299
"2097","kitten",0.5374819,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-31.JPG","google",0.878974395550681,NA,0.795791559903555,7,1.46165867614037
"2098","tail",0.5296965,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-31.JPG","google",0.518842195424346,NA,0.59334936267271,32,1.23860764972211
"2099","domestic short haired cat",0.52914816,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-31.JPG","google",0.923642675604657,NA,0.859507018283396,1,1.55438641804286
"2100","fur",0.5031425,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-31.JPG","google",0.688697191654452,NA,0.813087254700384,50,1.34757381088754
"2101","fauna",0.9384494,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-33.JPG","google",0.463924963218457,NA,0.566901380748625,119,1.81627301614921
"2102","mammal",0.9259668,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-33.JPG","google",0.623663218882118,NA,0,405,1.54983504467053
"2103","terrestrial animal",0.9255869,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-33.JPG","google",1,NA,0,44,1.65345591722889
"2104","wildlife",0.8812538,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-33.JPG","google",0.499809648512766,NA,0.577453955179498,264,1.74171466426691
"2105","cat like mammal",0.86387634,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-33.JPG","google",0.923642675604657,NA,0.859507018283396,33,1.97388645363843
"2106","small to medium sized cats",0.819704,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-33.JPG","google",0.917390829951251,NA,0.904353632263623,17,1.93533408612326
"2107","wild cat",0.79753566,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-33.JPG","google",0.923642675604657,NA,0.859507018283396,4,1.90696766804286
"2108","carnivoran",0.75266707,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-33.JPG","google",0,NA,0.5,27,1.39824561397299
"2109","organism",0.73994315,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-33.JPG","google",0.466562075609779,NA,0.638516532644523,34,1.56296336873896
"2110","whiskers",0.73585737,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-33.JPG","google",0.655405369951419,NA,0.712627487354809,10,1.65557391776694
"2111","terrestrial animal",0.98012227,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-34.JPG","google",1,NA,0,44,1.73525897222889
"2112","wildlife",0.9472409,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-34.JPG","google",0.499809648512766,NA,0.577453955179498,264,1.84069531426691
"2113","fauna",0.9408724,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-34.JPG","google",0.463924963218457,NA,0.566901380748625,119,1.81990751614921
"2114","mammal",0.9263638,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-34.JPG","google",0.623663218882118,NA,0,405,1.55043054467053
"2115","cat like mammal",0.89403796,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-34.JPG","google",0.923642675604657,NA,0.859507018283396,33,2.01912888363843
"2116","small to medium sized cats",0.8748956,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-34.JPG","google",0.917390829951251,NA,0.904353632263623,17,2.01812148612326
"2117","cheetah",0.8395698,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-34.JPG","google",0.551579176399232,NA,0.7289704863056,11,1.79188587171038
"2118","carnivoran",0.76167846,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-34.JPG","google",0,NA,0.5,27,1.41176269897299
"2119","organism",0.71940416,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-34.JPG","google",0.466562075609779,NA,0.638516532644523,34,1.53215488373896
"2120","big cats",0.65596634,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-34.JPG","google",0.917390829951251,NA,0.904353632263623,15,1.69129392259434
"2121","wildlife",0.9594336,"P.concolor 2003-12-27 5695-14 B.Principal-6000.JPG","google",0.499809648512766,NA,0.577453955179498,264,1.85898436426691
"2122","fauna",0.9321034,"P.concolor 2003-12-27 5695-14 B.Principal-6000.JPG","google",0.463924963218457,NA,0.566901380748625,119,1.80675401614921
"2123","mammal",0.9245735,"P.concolor 2003-12-27 5695-14 B.Principal-6000.JPG","google",0.623663218882118,NA,0,405,1.54774509467053
"2124","lion",0.90716034,"P.concolor 2003-12-27 5695-14 B.Principal-6000.JPG","google",0.512530560581528,1,0.685856288040695,38,1.84802343627881
"2125","terrestrial animal",0.8743527,"P.concolor 2003-12-27 5695-14 B.Principal-6000.JPG","google",1,NA,0,44,1.57660461722889
"2126","cat like mammal",0.80082697,"P.concolor 2003-12-27 5695-14 B.Principal-6000.JPG","google",0.923642675604657,NA,0.859507018283396,33,1.87931239863843
"2127","big cats",0.74470216,"P.concolor 2003-12-27 5695-14 B.Principal-6000.JPG","google",0.917390829951251,NA,0.904353632263623,15,1.82439765259434
"2128","puma",0.60223085,"P.concolor 2003-12-27 5695-14 B.Principal-6000.JPG","google",0.347479341726021,NA,0.614324754805815,21,1.31920027685801
"2129","zoo",0.59462875,"P.concolor 2003-12-27 5695-14 B.Principal-6000.JPG","google",0.679940996265598,NA,0.81219141913172,52,1.48189158853789
"2130","grass",0.5945233,"P.concolor 2003-12-27 5695-14 B.Principal-6000.JPG","google",0.426373306438296,NA,0.578727774844713,111,1.29723374398946
"2131","nose",0.87407,"Pconcolor 2494-23.JPG","google",0.470363875904284,NA,0.597346791267469,6,1.76819419365619
"2132","dog like mammal",0.8120145,"Pconcolor 2494-23.JPG","google",1,NA,0.837950165678775,7,1.92479328014031
"2133","fauna",0.7978938,"Pconcolor 2494-23.JPG","google",0.463924963218457,NA,0.566901380748625,119,1.60543961614921
"2134","dog breed group",0.6990193,"Pconcolor 2494-23.JPG","google",1,NA,0.853487253191308,1,1.82527257659565
"2135","carnivoran",0.6353273,"Pconcolor 2494-23.JPG","google",0,NA,0.5,27,1.22223595897299
"2136","tail",0.63355964,"Pconcolor 2494-23.JPG","google",0.518842195424346,NA,0.59334936267271,32,1.39440235972211
"2137","snout",0.61250615,"Pconcolor 2494-23.JPG","google",0.317199469532699,NA,0.559357675396737,13,1.3054729398928
"2138","fauna",0.9423957,"Pconcolor 2502-3.JPG","google",0.463924963218457,NA,0.566901380748625,119,1.82219246614921
"2139","wildlife",0.9269825,"Pconcolor 2502-3.JPG","google",0.499809648512766,NA,0.577453955179498,264,1.81030771426691
"2140","terrestrial animal",0.82960147,"Pconcolor 2502-3.JPG","google",1,NA,0,44,1.50947777222889
"2141","tail",0.6520203,"Pconcolor 2502-3.JPG","google",0.518842195424346,NA,0.59334936267271,32,1.42209334972211
"2142","grass",0.5575605,"Pconcolor 2502-3.JPG","google",0.426373306438296,NA,0.578727774844713,111,1.24178954398946
"2143","kangaroo",0.5256067,"Pconcolor 2502-3.JPG","google",0.377969971195856,NA,0.627470778771856,31,1.21459846238757
"2144","wildlife",0.9506131,"Pconcolor 2511-5.JPG","google",0.499809648512766,NA,0.577453955179498,264,1.84575361426691
"2145","fauna",0.9295649,"Pconcolor 2511-5.JPG","google",0.463924963218457,NA,0.566901380748625,119,1.80294626614921
"2146","lion",0.8910767,"Pconcolor 2511-5.JPG","google",0.512530560581528,1,0.685856288040695,38,1.82389797627881
"2147","terrestrial animal",0.8615609,"Pconcolor 2511-5.JPG","google",1,NA,0,44,1.55741691722889
"2148","cat like mammal",0.75434667,"Pconcolor 2511-5.JPG","google",0.923642675604657,NA,0.859507018283396,33,1.80959194863843
"2149","big cats",0.71873665,"Pconcolor 2511-5.JPG","google",0.917390829951251,NA,0.904353632263623,15,1.78544938759434
"2150","carnivoran",0.6296021,"Pconcolor 2511-5.JPG","google",0,NA,0.5,27,1.21364815897299
"2151","puma",0.61472,"Pconcolor 2511-5.JPG","google",0.347479341726021,NA,0.614324754805815,21,1.33793400185801
"2152","zoo",0.53274965,"Pconcolor 2511-5.JPG","google",0.679940996265598,NA,0.81219141913172,52,1.38907293853789
"2153","fauna",0.93921655,"Pconcolor 3714-17.JPG","google",0.463924963218457,NA,0.566901380748625,119,1.81742374114921
"2154","wildlife",0.90006685,"Pconcolor 3714-17.JPG","google",0.499809648512766,NA,0.577453955179498,264,1.76993423926691
"2155","terrestrial animal",0.87935257,"Pconcolor 3714-17.JPG","google",1,NA,0,44,1.58410442222889
"2156","organism",0.7264012,"Pconcolor 3714-17.JPG","google",0.466562075609779,NA,0.638516532644523,34,1.54265044373896
"2157","tail",0.6533393,"Pconcolor 3714-17.JPG","google",0.518842195424346,NA,0.59334936267271,32,1.42407184972211
"2158","cat like mammal",0.5896069,"Pconcolor 3714-17.JPG","google",0.923642675604657,NA,0.859507018283396,33,1.56248229363843
"2159","grass",0.5583407,"Pconcolor 3714-17.JPG","google",0.426373306438296,NA,0.578727774844713,111,1.24295984398946
"2160","carnivoran",0.53988886,"Pconcolor 3714-17.JPG","google",0,NA,0.5,27,1.07907829897299
"2161","big cats",0.53655374,"Pconcolor 3714-17.JPG","google",0.917390829951251,NA,0.904353632263623,15,1.51217502259434
"2162","wildlife",0.95930487,"Pconcolor 3718-11.JPG","google",0.499809648512766,NA,0.577453955179498,264,1.85879126926691
"2163","terrestrial animal",0.9396232,"Pconcolor 3718-11.JPG","google",1,NA,0,44,1.67451036722889
"2164","fauna",0.93830484,"Pconcolor 3718-11.JPG","google",0.463924963218457,NA,0.566901380748625,119,1.81605617614921
"2165","mammal",0.9239292,"Pconcolor 3718-11.JPG","google",0.623663218882118,NA,0,405,1.54677864467053
"2166","lion",0.85125506,"Pconcolor 3718-11.JPG","google",0.512530560581528,1,0.685856288040695,38,1.76416551627881
"2167","cat like mammal",0.80330676,"Pconcolor 3718-11.JPG","google",0.923642675604657,NA,0.859507018283396,33,1.88303208363843
"2168","puma",0.7597474,"Pconcolor 3718-11.JPG","google",0.347479341726021,NA,0.614324754805815,21,1.55547510185801
"2169","big cats",0.71287525,"Pconcolor 3718-11.JPG","google",0.917390829951251,NA,0.904353632263623,15,1.77665728759434
"2170","cougar",0.6596906,"Pconcolor 3718-11.JPG","google",0.331748162228854,1,0.600182295802401,26,1.39217570197223
"2171","organism",0.6088608,"Pconcolor 3718-11.JPG","google",0.466562075609779,NA,0.638516532644523,34,1.36633984373896
"2172","wildlife",0.94420356,"Pconcolor 3718-7.JPG","google",0.499809648512766,NA,0.577453955179498,264,1.83613930426691
"2173","terrestrial animal",0.938879,"Pconcolor 3718-7.JPG","google",1,NA,0,44,1.67339406722889
"2174","mammal",0.9247543,"Pconcolor 3718-7.JPG","google",0.623663218882118,NA,0,405,1.54801629467053
"2175","fauna",0.92146826,"Pconcolor 3718-7.JPG","google",0.463924963218457,NA,0.566901380748625,119,1.79080130614921
"2176","cat like mammal",0.8733042,"Pconcolor 3718-7.JPG","google",0.923642675604657,NA,0.859507018283396,33,1.98802824363843
"2177","puma",0.85967153,"Pconcolor 3718-7.JPG","google",0.347479341726021,NA,0.614324754805815,21,1.70536129685801
"2178","lion",0.77652407,"Pconcolor 3718-7.JPG","google",0.512530560581528,1,0.685856288040695,38,1.65206903127881
"2179","big cats",0.7034868,"Pconcolor 3718-7.JPG","google",0.917390829951251,NA,0.904353632263623,15,1.76257461259434
"2180","cougar",0.67798525,"Pconcolor 3718-7.JPG","google",0.331748162228854,1,0.600182295802401,26,1.41961767697223
"2181","carnivoran",0.609975,"Pconcolor 3718-7.JPG","google",0,NA,0.5,27,1.18420750897299
"2182","wildlife",0.9585556,"Pconcolor 3735-31.JPG","google",0.499809648512766,NA,0.577453955179498,264,1.85766736426691
"2183","fauna",0.93921137,"Pconcolor 3735-31.JPG","google",0.463924963218457,NA,0.566901380748625,119,1.81741597114921
"2184","mammal",0.9256673,"Pconcolor 3735-31.JPG","google",0.623663218882118,NA,0,405,1.54938579467053
"2185","terrestrial animal",0.9024553,"Pconcolor 3735-31.JPG","google",1,NA,0,44,1.61875851722889
"2186","lion",0.8322636,"Pconcolor 3735-31.JPG","google",0.512530560581528,1,0.685856288040695,38,1.73567832627881
"2187","cat like mammal",0.8239706,"Pconcolor 3735-31.JPG","google",0.923642675604657,NA,0.859507018283396,33,1.91402784363843
"2188","big cats",0.7011908,"Pconcolor 3735-31.JPG","google",0.917390829951251,NA,0.904353632263623,15,1.75913061259434
"2189","tail",0.6392798,"Pconcolor 3735-31.JPG","google",0.518842195424346,NA,0.59334936267271,32,1.40298259972211
"2190","carnivoran",0.6331076,"Pconcolor 3735-31.JPG","google",0,NA,0.5,27,1.21890640897299
"2191","mane",0.5414831,"Pconcolor 3735-31.JPG","google",0.590034242117013,NA,0.676086207655262,4,1.34777631435688
"2192","wildlife",0.9540644,"Pconcolor 3739-26.JPG","google",0.499809648512766,NA,0.577453955179498,264,1.85093056426691
"2193","fauna",0.9445129,"Pconcolor 3739-26.JPG","google",0.463924963218457,NA,0.566901380748625,119,1.82536826614921
"2194","mammal",0.92643243,"Pconcolor 3739-26.JPG","google",0.623663218882118,NA,0,405,1.55053348967053
"2195","cat like mammal",0.89689934,"Pconcolor 3739-26.JPG","google",0.923642675604657,NA,0.859507018283396,33,2.02342095363843
"2196","small to medium sized cats",0.886805,"Pconcolor 3739-26.JPG","google",0.917390829951251,NA,0.904353632263623,17,2.03598558612326
"2197","cougar",0.7416098,"Pconcolor 3739-26.JPG","google",0.331748162228854,1,0.600182295802401,26,1.51505450197223
"2198","puma",0.73318124,"Pconcolor 3739-26.JPG","google",0.347479341726021,NA,0.614324754805815,21,1.51562586185801
"2199","bobcat",0.67982596,"Pconcolor 3739-26.JPG","google",0.480740486715551,1,0.558524745068416,14,1.44591255840434
"2200","coyote",0.6385265,"Pconcolor 3739-26.JPG","google",0.425597084408275,1,0.628511449121792,47,1.39303124481275
"2201","carnivoran",0.5878848,"Pconcolor 3739-26.JPG","google",0,NA,0.5,27,1.15107220897299
"2202","wildlife",0.96637154,"Pconcolor 3739-27.JPG","google",0.499809648512766,NA,0.577453955179498,264,1.86939127426691
"2203","fauna",0.9465174,"Pconcolor 3739-27.JPG","google",0.463924963218457,NA,0.566901380748625,119,1.82837501614921
"2204","mammal",0.9261668,"Pconcolor 3739-27.JPG","google",0.623663218882118,NA,0,405,1.55013504467053
"2205","coyote",0.8481374,"Pconcolor 3739-27.JPG","google",0.425597084408275,1,0.628511449121792,47,1.70744759481275
"2206","grass",0.7656059,"Pconcolor 3739-27.JPG","google",0.426373306438296,NA,0.578727774844713,111,1.55385764398946
"2207","red fox",0.7226196,"Pconcolor 3739-27.JPG","google",0.463251829333263,NA,0.632013402936029,12,1.54461657226081
"2208","tail",0.66040844,"Pconcolor 3739-27.JPG","google",0.518842195424346,NA,0.59334936267271,32,1.43467555972211
"2209","small to medium sized cats",0.64041144,"Pconcolor 3739-27.JPG","google",0.917390829951251,NA,0.904353632263623,17,1.66639524612326
"2210","cat like mammal",0.6292181,"Pconcolor 3739-27.JPG","google",0.923642675604657,NA,0.859507018283396,33,1.62189909363843
"2211","dhole",0.6021278,"Pconcolor 3739-27.JPG","google",0,NA,0.5,3,1.21092672691896
"2212","wildlife",0.9418972,"Pconcolor 596-35.JPG","google",0.499809648512766,NA,0.577453955179498,264,1.83267976426691
"2213","fauna",0.9355503,"Pconcolor 596-35.JPG","google",0.463924963218457,NA,0.566901380748625,119,1.81192436614921
"2214","terrestrial animal",0.7174587,"Pconcolor 596-35.JPG","google",1,NA,0,44,1.34126361722889
"2215","tail",0.6566188,"Pconcolor 596-35.JPG","google",0.518842195424346,NA,0.59334936267271,32,1.42899109972211
"2216","snout",0.5563603,"Pconcolor 596-35.JPG","google",0.317199469532699,NA,0.559357675396737,13,1.2212541648928
"2217","fauna",0.94207627,"P.concolor B-Rancho Chico 3715-20.JPG","google",0.463924963218457,NA,0.566901380748625,119,1.82171332114921
"2218","wildlife",0.9254014,"P.concolor B-Rancho Chico 3715-20.JPG","google",0.499809648512766,NA,0.577453955179498,264,1.80793606426691
"2219","terrestrial animal",0.73263425,"P.concolor B-Rancho Chico 3715-20.JPG","google",1,NA,0,44,1.36402694222889
"2220","cat like mammal",0.658827,"P.concolor B-Rancho Chico 3715-20.JPG","google",0.923642675604657,NA,0.859507018283396,33,1.66631244363843
"2221","carnivoran",0.64438146,"P.concolor B-Rancho Chico 3715-20.JPG","google",0,NA,0.5,27,1.23581719897299
"2222","puma",0.63850796,"P.concolor B-Rancho Chico 3715-20.JPG","google",0.347479341726021,NA,0.614324754805815,21,1.37361594185801
"2223","lion",0.6054864,"P.concolor B-Rancho Chico 3715-20.JPG","google",0.512530560581528,1,0.685856288040695,38,1.39551252627881
"2224","tail",0.5859055,"P.concolor B-Rancho Chico 3715-20.JPG","google",0.518842195424346,NA,0.59334936267271,32,1.32292114972211
"2225","big cats",0.5785411,"P.concolor B-Rancho Chico 3715-20.JPG","google",0.917390829951251,NA,0.904353632263623,15,1.57515606259434
"2226","cougar",0.53317964,"P.concolor B-Rancho Chico 3715-20.JPG","google",0.331748162228854,1,0.600182295802401,26,1.20240926197223
"2227","mammal",0.9229249,"P.concolor B.Solano-5000 3716-15.JPG","google",0.623663218882118,NA,0,405,1.54527219467053
"2228","fauna",0.9007794,"P.concolor B.Solano-5000 3716-15.JPG","google",0.463924963218457,NA,0.566901380748625,119,1.75976801614921
"2229","cat like mammal",0.8934941,"P.concolor B.Solano-5000 3716-15.JPG","google",0.923642675604657,NA,0.859507018283396,33,2.01831309363843
"2230","small to medium sized cats",0.8634966,"P.concolor B.Solano-5000 3716-15.JPG","google",0.917390829951251,NA,0.904353632263623,17,2.00102298612326
"2231","wildlife",0.8331702,"P.concolor B.Solano-5000 3716-15.JPG","google",0.499809648512766,NA,0.577453955179498,264,1.66958926426691
"2232","whiskers",0.7868119,"P.concolor B.Solano-5000 3716-15.JPG","google",0.655405369951419,NA,0.712627487354809,10,1.73200571276694
