V1,description,score,File,Source,AnimalScore,AnimalInd,Specificity,Count,SelectionMetric,SimplestName,CommonNameMajor,TimeofDay,Amount,Vegetation,NumOfAnimals,SimplestNameScore,CommonNameScore,ScoreRank,SimplestRF,CommonRF
265,mammal,0.862091598511,IMG_0102.JPG,amazon,0.623663218882118,,0,405,1.45402224243703,horse,zebra,Night,Partial,Grassland,1,0.11369876491861,0.648818558730127,5,0.298242643620203,0.363935951041729
266,zebra,0.862091598511,IMG_0102.JPG,amazon,0.610805218843365,1,0.688575215683627,83,1.80110273631812,horse,zebra,Night,Partial,Grassland,1,0.286144222417095,1,5,0.322676151477776,0.97566779555564
267,inflatable,0.820981826782,IMG_0102.JPG,amazon,0.311017721336318,,0.47547118393147,2,1.61767344059147,horse,zebra,Night,Partial,Grassland,1,0.131359376438314,0.344483323195134,3,0.207585300174821,0.162207919454296
268,emblem,0.506099891663,IMG_0102.JPG,amazon,0.168941307480602,,0.499833903310174,1,1.15130211601974,horse,zebra,Night,Partial,Grassland,1,0.241444167654553,0.225992832666188,1.5,0.142309831158355,0.126707952979279
269,logo,0.506099891663,IMG_0102.JPG,amazon,0.180777320978505,,0.555563984601256,1,1.18212616003975,horse,zebra,Night,Partial,Grassland,1,0.0814105273707716,0.202248347135632,1.5,0.198176530535526,0.177956389178697
3229,stripe,0.997499,IMG_0102.JPG,clarifAI,0.357469089475089,,0.531077757488051,30,1.8694120696963,horse,zebra,Night,Partial,Grassland,1,0.136189942991725,0.391343556901034,20,0.181690815371598,0.29226204246177
3230,no person,0.97004795,IMG_0102.JPG,clarifAI,0.28898233960606,,0.506401301745522,122,1.78957173537853,horse,zebra,Night,Partial,Grassland,1,0.205725601028032,0.210338629275844,19,0.259780261367848,0.111660743678356
3231,horizontal,0.9497614,IMG_0102.JPG,clarifAI,0.122417038959817,,0.481004549149933,20,1.71810931408992,horse,zebra,Night,Partial,Grassland,1,0.0709980687185464,0.154563439662606,18,0.0843636561531889,0.116488352391704
3232,freedom,0.92064285,IMG_0102.JPG,clarifAI,0.141435428800937,,0.486389255556059,4,1.70951775997826,horse,zebra,Night,Partial,Grassland,1,0.116518337471847,0.106626926326651,17,0.12583519423761,0.095145209722487
3233,sport,0.91666096,IMG_0102.JPG,clarifAI,0.112085030980492,,0.480633296617595,2,1.71404002417258,horse,zebra,Night,Partial,Grassland,1,0.223411030831788,0.0821393138987249,16,0.0877740143660872,0.110396335000327
3234,one,0.906466,IMG_0102.JPG,clarifAI,0.321051011471672,,0.49246953650304,84,1.69710741563124,horse,zebra,Night,Partial,Grassland,1,0.232613847862215,0.259108829408474,15,0.302343183517091,0.0664664542016193
3235,nature,0.89432967,IMG_0102.JPG,clarifAI,0.354320287320382,,0.529978353060782,156,1.70307016105074,horse,zebra,Night,Partial,Grassland,1,0.162729889342474,0.323530130436697,14,0.218249736946951,0.165502868879995
3236,zebra,0.87459004,IMG_0102.JPG,clarifAI,0.610805218843365,1,0.688575215683627,83,1.81985039855162,horse,zebra,Night,Partial,Grassland,1,0.286144222417095,1,13,0.351822394661519,0.967197761043139
3237,symbol,0.83270055,IMG_0102.JPG,clarifAI,0.181113000743623,,0.538338771111533,1,1.66349846074167,horse,zebra,Night,Partial,Grassland,1,0.18882297162057,0.208035556692757,12,0.168900159497544,0.147305016557729
3238,wildlife,0.8036312,IMG_0102.JPG,clarifAI,0.499809648512766,,0.577453955179498,264,1.62528076426691,horse,zebra,Night,Partial,Grassland,1,0.144151331060711,0.5234757192274,11,0.242181454014221,0.181058504863492
3239,monochrome,0.79916286,IMG_0102.JPG,clarifAI,0.0919510874480948,,0.4471591151266,40,1.46112300772617,horse,zebra,Night,Partial,Grassland,1,0.035567432318654,0.180214419967894,10,0.0587742675941658,0.137925337812739
3240,camouflage,0.793055,IMG_0102.JPG,clarifAI,0.352956360199245,,0.563938097106715,8,1.5951459776625,horse,zebra,Night,Partial,Grassland,1,0.170668587751268,0.472508547389528,9,0.205997842169773,0.446713435007963
3241,pattern,0.7794927,IMG_0102.JPG,clarifAI,0.21969636121804,,0.537240221740854,6,1.53360808022132,horse,zebra,Night,Partial,Grassland,1,0.157528320694851,0.270195348037603,8,0.180199332284175,0.155817710978043
3242,outdoors,0.7622004,IMG_0102.JPG,clarifAI,0.356118831136187,,0.531810420193845,147,1.50648337886939,horse,zebra,Night,Partial,Grassland,1,0.26023750557168,0.301702181223787,7,0.258050181817317,0.180648761612335
3243,bright,0.7308686,IMG_0102.JPG,clarifAI,0.273253723634507,,0.48607205119419,2,1.47836303462438,horse,zebra,Night,Partial,Grassland,1,0.174917544061,0.353008562940164,6,0.251451963328796,0.123207207700346
3244,side view,0.725555,IMG_0102.JPG,clarifAI,0.184195938031508,,0.517196579930804,50,1.40712191009701,horse,zebra,Night,Partial,Grassland,1,0.166740208459785,0.207824605289528,5,0.172727469397778,0.0993522532175531
3245,identity,0.72466147,IMG_0102.JPG,clarifAI,0.12679718511743,,0.41193186796653,3,1.38239246218159,horse,zebra,Night,Partial,Grassland,1,0.0942093809277297,0.0916772419277418,4,0.0963176011744288,0.0809754932040278
3246,competition,0.7020316,IMG_0102.JPG,clarifAI,0.121697264087084,,0.471653273153124,2,1.39000903071699,horse,zebra,Night,Partial,Grassland,1,0.162414635935941,0.0959886198347038,3,0.0928257211717516,0.0904566879937777
3247,flag,0.7001784,IMG_0102.JPG,clarifAI,0.169440049296691,,0.515863237716318,1,1.45055923118233,horse,zebra,Night,Partial,Grassland,1,0.235037857327684,0.194675983701854,2,0.160156557173189,0.110375622230433
3248,animal,0.69276226,IMG_0102.JPG,clarifAI,1,,0,355,1.29445083892434,horse,zebra,Night,Partial,Grassland,1,0.35718259476004,0.507325478386342,1,0.468781847310041,0.221905353997582
1619,black,0.9592134,IMG_0102.JPG,google,0.308321059855532,,0.516098946480333,25,1.79394983820405,horse,zebra,Night,Partial,Grassland,1,0.20433390790468,0.391017076470602,10,0.219798396945087,0.329764843359866
1620,black and white,0.9541788,IMG_0102.JPG,google,0.308321059855532,,0.532342817453606,48,1.78895363042043,horse,zebra,Night,Partial,Grassland,1,0.20433390790468,0.391017076470602,9,0.235715513848211,0.300782649974183
1621,mammal,0.9265246,IMG_0102.JPG,google,0.623663218882118,,0,405,1.55067174467053,horse,zebra,Night,Partial,Grassland,1,0.11369876491861,0.648818558730127,8,0.314528577240734,0.232146754387547
1622,monochrome photography,0.92232996,IMG_0102.JPG,google,0.0919510874480948,,0.491740231839494,46,1.66709702339726,horse,zebra,Night,Partial,Grassland,1,0.0625880052212498,0.180214419967894,7,0.0738333801150299,0.16452151986005
1623,fauna,0.89756614,IMG_0102.JPG,google,0.463924963218457,,0.566901380748625,119,1.75494812614921,horse,zebra,Night,Partial,Grassland,1,0.084756089402918,0.519020238746678,6,0.16023418427815,0.241892199613928
1624,close up,0.832522,IMG_0102.JPG,google,0.293882841752475,,0.470094206183186,2,1.62801149164837,horse,zebra,Night,Partial,Grassland,1,0.204218179596591,0.253800561617,5,0.240088415495033,0.15149281890602
1625,organism,0.81467324,IMG_0102.JPG,google,0.466562075609779,,0.638516532644523,34,1.67505850373896,horse,zebra,Night,Partial,Grassland,1,0.0217508747005657,0.206044268891012,4,0.160537239543812,0.0405147885733493
1626,photography,0.793283,IMG_0102.JPG,google,0.0718390696516567,,0.491740231839494,34,1.47090424184691,horse,zebra,Night,Partial,Grassland,1,0.0625880052212498,0.122337326539078,3,0.0680338130976549,0.13065055739691
1627,monochrome,0.78699726,IMG_0102.JPG,google,0.0919510874480948,,0.4471591151266,40,1.44287460772617,horse,zebra,Night,Partial,Grassland,1,0.035567432318654,0.180214419967894,2,0.0647420156803958,0.133061995551971
1628,wildlife,0.74200267,IMG_0102.JPG,google,0.499809648512766,,0.577453955179498,264,1.53283796926691,horse,zebra,Night,Partial,Grassland,1,0.144151331060711,0.5234757192274,1,0.254140439640682,0.149358901519972
5656,zebra,0.893,IMG_0125.JPG,IBM,0.610805218843365,1,0.688575215683627,83,1.84746533855162,horse,zebra,Night,Entire,Grassland,1,0.286144222417095,1,4,0.319769922156187,0.950064238244261
5657,odd-toed ungulate (hoofed mammal),0.922,IMG_0125.JPG,IBM,0.623663218882118,,0.751494726964389,25,1.93466316820272,horse,zebra,Night,Entire,Grassland,1,0.262356748033093,0.648818558730127,5,0.30374165068084,0.522902477027332
5658,mammal,0.947,IMG_0125.JPG,IBM,0.623663218882118,,0,405,1.58138484467053,horse,zebra,Night,Entire,Grassland,1,0.11369876491861,0.648818558730127,6,0.309290993469583,0.212682904544752
5659,animal,0.95,IMG_0125.JPG,IBM,1,,0,355,1.68030744892434,horse,zebra,Night,Entire,Grassland,1,0.35718259476004,0.507325478386342,7,0.534469005302054,0.120658208463815
5660,tasmanian wolf,0.527,IMG_0125.JPG,IBM,0.555013603782581,,0.693667183095973,1,1.37608699249363,horse,zebra,Night,Entire,Grassland,1,0.356195459688812,0.515047797332809,2.5,0.57822245049402,0.0567936550873384
5661,pouched mammal,0.527,IMG_0125.JPG,IBM,0.623663218882118,,0.746236502535437,17,1.34378761849188,horse,zebra,Night,Entire,Grassland,1,0.11369876491861,0.648818558730127,2.5,0.422733324453264,0.497931439497183
5662,common zebra,0.5,IMG_0125.JPG,IBM,0.610805218843365,,0.688575215683627,16,1.27198891255265,horse,zebra,Night,Entire,Grassland,1,0.286144222417095,1,1,0.307310982969057,0.971523114467557
5663,black color,0.993,IMG_0125.JPG,IBM,0.308321059855532,,0.553355828846778,43,1.85850803642053,horse,zebra,Night,Entire,Grassland,1,0.20433390790468,0.391017076470602,8,0.248605089348934,0.292273217348686
270,people,0.986821365356,IMG_0125.JPG,amazon,0.156340554741309,,0.514431755304484,22,1.79785313600713,horse,zebra,Night,Entire,Grassland,1,0.0939228872527502,0.127042688230059,5,0.133051709476327,0.0923473733695384
271,person,0.986821746826,IMG_0125.JPG,amazon,0.214818620970931,,0.501779459462208,9,1.81816033854617,horse,zebra,Night,Entire,Grassland,1,0.164281078934427,0.136783615489626,6,0.187003373896496,0.0403888565339382
272,human,0.985980987549,IMG_0125.JPG,amazon,0.375350953236951,,0.615555198322804,2,1.95129749691279,horse,zebra,Night,Entire,Grassland,1,0.0979676831314938,0.139307973375929,4,0.235762328367711,0.0957167169679745
273,animal,0.978030471802,IMG_0125.JPG,amazon,1,,0,355,1.72235315662734,horse,zebra,Night,Entire,Grassland,1,0.35718259476004,0.507325478386342,2,0.437299293302388,0.283793017504395
274,mammal,0.978030471802,IMG_0125.JPG,amazon,0.623663218882118,,0,405,1.62793055237353,horse,zebra,Night,Entire,Grassland,1,0.11369876491861,0.648818558730127,2,0.300156869927115,0.256789042873563
275,zebra,0.978030471802,IMG_0125.JPG,amazon,0.610805218843365,1,0.688575215683627,83,1.97501104625462,horse,zebra,Night,Entire,Grassland,1,0.286144222417095,1,2,0.327237137334902,0.960504812268659
3249,zebra,0.9965768,IMG_0125.JPG,clarifAI,0.610805218843365,1,0.688575215683627,83,2.00283053855162,horse,zebra,Night,Entire,Grassland,1,0.286144222417095,1,20,0.322934795821024,0.971171965332849
3250,stripe,0.99654025,IMG_0125.JPG,clarifAI,0.357469089475089,,0.531077757488051,30,1.8679739446963,horse,zebra,Night,Entire,Grassland,1,0.136189942991725,0.391343556901034,19,0.202635156502052,0.174346520223623
3251,wildlife,0.99321055,IMG_0125.JPG,clarifAI,0.499809648512766,,0.577453955179498,264,1.90964978926691,horse,zebra,Night,Entire,Grassland,1,0.144151331060711,0.5234757192274,18,0.224808624965316,0.105066404820354
3252,safari,0.9837755,IMG_0125.JPG,clarifAI,0.341202890986516,,0.563173923778639,39,1.85856375001646,horse,zebra,Night,Entire,Grassland,1,0.217868831622969,0.616680812501924,17,0.237431515266837,0.412070191331526
3253,zoo,0.9836386,IMG_0125.JPG,clarifAI,0.679940996265598,,0.81219141913172,52,2.06540636353789,horse,zebra,Night,Entire,Grassland,1,0.351218747225227,0.672870067868415,16,0.630091510079805,0.0482471132185947
3254,mammal,0.9828487,IMG_0125.JPG,clarifAI,0.623663218882118,,0,405,1.63515789467053,horse,zebra,Night,Entire,Grassland,1,0.11369876491861,0.648818558730127,15,0.350772222938079,0.148505379995976
3255,nature,0.9724595,IMG_0125.JPG,clarifAI,0.354320287320382,,0.529978353060782,156,1.82026490605074,horse,zebra,Night,Entire,Grassland,1,0.162729889342474,0.323530130436697,14,0.221597338653266,0.0986038873679038
3256,animal,0.96977437,IMG_0125.JPG,clarifAI,1,,0,355,1.70996900392434,horse,zebra,Night,Entire,Grassland,1,0.35718259476004,0.507325478386342,13,0.612807243005729,0.126508712980682
3257,no person,0.9453962,IMG_0125.JPG,clarifAI,0.28898233960606,,0.506401301745522,122,1.75259411037853,horse,zebra,Night,Entire,Grassland,1,0.205725601028032,0.210338629275844,12,0.287338947980039,0.0238198902917115
3258,danger,0.94526166,IMG_0125.JPG,clarifAI,0.304443768769529,,0.537268757472467,13,1.79037282073988,horse,zebra,Night,Entire,Grassland,1,0.225822562887182,0.301236614463069,11,0.263794123402174,0.125301177232277
3259,wild,0.9346588,IMG_0125.JPG,clarifAI,0.651318809502658,,0.775503526480819,77,1.96396572326204,horse,zebra,Night,Entire,Grassland,1,0.357468966346895,0.67318829146545,10,0.542364502057084,0.066481608997812
3260,jungle,0.9262333,IMG_0125.JPG,clarifAI,0.45504364959399,,0.594135505871152,17,1.82443217783771,horse,zebra,Night,Entire,Grassland,1,0.224927571360261,0.639690868481915,9,0.397874534420261,0.0728341327375125
3261,cat,0.91986,IMG_0125.JPG,clarifAI,0.923642675604657,,0.859507018283396,126,2.04936288610661,horse,zebra,Night,Entire,Grassland,1,0.383113805482006,0.505681226345432,8,0.890211004488022,0.0210257436670951
3262,leopard,0.901096,IMG_0125.JPG,clarifAI,0.553281851982714,,0.713888665671845,34,1.86405865434585,horse,zebra,Night,Entire,Grassland,1,0.264105783730127,0.826463958003331,7,0.549736877134197,0.054948255407373
3263,tiger,0.8816838,IMG_0125.JPG,clarifAI,0.454780327084431,,0.656103467495449,8,1.79962785457816,horse,zebra,Night,Entire,Grassland,1,0.328473281743738,0.588860210582191,6,0.38727685869005,0.177260119286181
3264,dark,0.87817526,IMG_0125.JPG,clarifAI,0.310797352239844,,0.486849025267589,4,1.68838674069376,horse,zebra,Night,Entire,Grassland,1,0.203006775242623,0.352258541807938,5,0.306313037022307,0.0756694735303127
3265,outdoors,0.8714543,IMG_0125.JPG,clarifAI,0.356118831136187,,0.531810420193845,147,1.67036422886939,horse,zebra,Night,Entire,Grassland,1,0.26023750557168,0.301702181223787,4,0.272001544105811,0.116983289263784
3266,monochrome,0.85841954,IMG_0125.JPG,clarifAI,0.0919510874480948,,0.4471591151266,40,1.55000802772617,horse,zebra,Night,Entire,Grassland,1,0.035567432318654,0.180214419967894,3,0.0730531510750704,0.110730803355323
3267,savanna,0.84916824,IMG_0125.JPG,clarifAI,0.561860296667853,,0.402690470706662,33,1.63297043511586,horse,zebra,Night,Entire,Grassland,1,0.025124266625082,0.276939730225933,2,0.210410182869578,0.160138347021251
3268,equid,0.8457289,IMG_0125.JPG,clarifAI,0,,0.5,16,1.54359335,horse,zebra,Night,Entire,Grassland,1,0,0,1,0.0214920885717068,0.0165267046728808
1629,white,0.96115357,IMG_0125.JPG,google,0.224734062434243,,0.489584049548103,9,1.77603922871595,horse,zebra,Night,Entire,Grassland,1,0.175110360524612,0.302398103782381,10,0.194268303616047,0.170917180132558
1630,black,0.96036184,IMG_0125.JPG,google,0.308321059855532,,0.516098946480333,25,1.79567249820405,horse,zebra,Night,Entire,Grassland,1,0.20433390790468,0.391017076470602,9,0.214365844100396,0.352029007691483
1631,wildlife,0.9587701,IMG_0125.JPG,google,0.499809648512766,,0.577453955179498,264,1.85798911426691,horse,zebra,Night,Entire,Grassland,1,0.144151331060711,0.5234757192274,8,0.249286962897901,0.0674152992840964
1632,black and white,0.9549028,IMG_0125.JPG,google,0.308321059855532,,0.532342817453606,48,1.79003963042043,horse,zebra,Night,Entire,Grassland,1,0.20433390790468,0.391017076470602,7,0.221382486271303,0.315161751465845
1633,mammal,0.92616916,IMG_0125.JPG,google,0.623663218882118,,0,405,1.55013858467053,horse,zebra,Night,Entire,Grassland,1,0.11369876491861,0.648818558730127,6,0.266483521773383,0.257586309856221
1634,monochrome photography,0.92059577,IMG_0125.JPG,google,0.0919510874480948,,0.491740231839494,46,1.66449573839726,horse,zebra,Night,Entire,Grassland,1,0.0625880052212498,0.180214419967894,5,0.0680483526146845,0.156504713173325
1635,ecosystem,0.89436376,IMG_0125.JPG,google,0.360304987644482,,0.599205197230896,40,1.74703587382741,horse,zebra,Night,Entire,Grassland,1,0.00387987926453626,0.355289934037487,4,0.0835867310033335,0.207362036652585
1636,fauna,0.87886494,IMG_0125.JPG,google,0.463924963218457,,0.566901380748625,119,1.72689632614921,horse,zebra,Night,Entire,Grassland,1,0.084756089402918,0.519020238746678,3,0.222042946304403,0.177494158632861
1637,zebra,0.8767504,IMG_0125.JPG,google,0.610805218843365,1,0.688575215683627,83,1.82309093855162,horse,zebra,Night,Entire,Grassland,1,0.286144222417095,1,2,0.331460512300044,0.947001861033381
1638,photography,0.8385744,IMG_0125.JPG,google,0.0718390696516567,,0.491740231839494,34,1.53884134184691,horse,zebra,Night,Entire,Grassland,1,0.0625880052212498,0.122337326539078,1,0.0655587024394406,0.129347214653542
5664,deer,0.855,IMG_0214.JPG,IBM,0.536337370887508,1,0.644048345207215,23,1.75945995673119,antelope,,Day,Partial,Grassland,1,0.7508983619789,0,6,0.648750619550862,0.0225249637775361
5665,ruminant,0.904,IMG_0214.JPG,IBM,0.780299360695851,,0.859985262802757,12,2.00993498503482,antelope,,Day,Partial,Grassland,1,0.296491650025323,0,7,0.509789829498637,0.0959310190481536
5666,mammal,0.923,IMG_0214.JPG,IBM,0.623663218882118,,0,405,1.54538484467053,antelope,,Day,Partial,Grassland,1,0.690315068455834,0,8.5,0.368150843843966,0.196757668526761
5667,animal,0.923,IMG_0214.JPG,IBM,1,,0,355,1.63980744892434,antelope,,Day,Partial,Grassland,1,0.518339155182418,0,8.5,0.54325794518775,0.154817337386852
5668,pronghorn antelope,0.594,IMG_0214.JPG,IBM,0.533653501237447,,0.675323888795898,1,1.46207531970731,antelope,,Day,Partial,Grassland,1,1,0,4,0.747091407513605,0.0383167788290582
5669,virginia deer,0.574,IMG_0214.JPG,IBM,0.536337370887508,,0.644048345207215,3,1.37484354224445,antelope,,Day,Partial,Grassland,1,0.7508983619789,0,3,0.672005359893652,0.0340426063011146
5670,roe deer,0.552,IMG_0214.JPG,IBM,0.552608369281941,,0.644048345207215,1,1.38817626492409,antelope,,Day,Partial,Grassland,1,0.7508983619789,0,2,0.575513841984086,0.0463002353169551
5671,stag,0.5,IMG_0214.JPG,IBM,0.335832619479184,,0.525893251825277,5,1.14162614033243,antelope,,Day,Partial,Grassland,1,0.238299902714914,0,1,0.297029121909115,0.0641317593081037
5672,black color,0.952,IMG_0214.JPG,IBM,0.308321059855532,,0.553355828846778,43,1.79700803642053,antelope,,Day,Partial,Grassland,1,0.30843836011564,0,10,0.264998675049501,0.128532315099673
5673,gray color,0.649,IMG_0214.JPG,IBM,0.362728446769125,,0.553355828846778,65,1.35326349957459,antelope,,Day,Partial,Grassland,1,0.37192490713383,0,5,0.306941201161554,0.0918423213749589
276,animal,0.818416595459,IMG_0214.JPG,amazon,1,,0,355,1.48293234211284,antelope,,Day,Partial,Grassland,1,0.518339155182418,0,7,0.543750621597863,0.176042847296775
277,gazelle,0.818416595459,IMG_0214.JPG,amazon,0.540377469552774,,0.655237003150002,12,1.71920527561118,antelope,,Day,Partial,Grassland,1,0.751712786285648,0,7,0.699833578484365,0.015868972243283
